src_id,src_type,dst_id,dst_type,relation
785,Person,61,Person,same_university
61,Person,888,Person,same_university
888,Person,61,Person,same_university
61,Person,967,Person,same_university
967,Person,61,Person,same_university
63,Person,236,Person,same_university
236,Person,63,Person,same_university
63,Person,348,Person,same_university
348,Person,63,Person,same_university
63,Person,547,Person,same_university
547,Person,63,Person,same_university
63,Person,717,Person,same_university
717,Person,63,Person,same_university
63,Person,1184,Person,same_university
1184,Person,63,Person,same_university
67,Person,71,Person,same_university
71,Person,67,Person,same_university
67,Person,112,Person,same_university
112,Person,67,Person,same_university
67,Person,133,Person,same_university
133,Person,67,Person,same_university
67,Person,139,Person,same_university
139,Person,67,Person,same_university
67,Person,173,Person,same_university
173,Person,67,Person,same_university
67,Person,202,Person,same_university
202,Person,67,Person,same_university
67,Person,206,Person,same_university
206,Person,67,Person,same_university
67,Person,275,Person,same_university
275,Person,67,Person,same_university
67,Person,296,Person,same_university
296,Person,67,Person,same_university
67,Person,330,Person,same_university
330,Person,67,Person,same_university
67,Person,378,Person,same_university
378,Person,67,Person,same_university
67,Person,385,Person,same_university
385,Person,67,Person,same_university
67,Person,423,Person,same_university
423,Person,67,Person,same_university
67,Person,460,Person,same_university
460,Person,67,Person,same_university
67,Person,489,Person,same_university
489,Person,67,Person,same_university
67,Person,539,Person,same_university
539,Person,67,Person,same_university
67,Person,549,Person,same_university
549,Person,67,Person,same_university
67,Person,560,Person,same_university
560,Person,67,Person,same_university
67,Person,562,Person,same_university
562,Person,67,Person,same_university
67,Person,595,Person,same_university
595,Person,67,Person,same_university
67,Person,648,Person,same_university
648,Person,67,Person,same_university
67,Person,695,Person,same_university
695,Person,67,Person,same_university
67,Person,700,Person,same_university
700,Person,67,Person,same_university
67,Person,754,Person,same_university
754,Person,67,Person,same_university
67,Person,777,Person,same_university
777,Person,67,Person,same_university
67,Person,831,Person,same_university
831,Person,67,Person,same_university
67,Person,902,Person,same_university
902,Person,67,Person,same_university
67,Person,913,Person,same_university
913,Person,67,Person,same_university
67,Person,920,Person,same_university
920,Person,67,Person,same_university
67,Person,952,Person,same_university
952,Person,67,Person,same_university
67,Person,979,Person,same_university
979,Person,67,Person,same_university
67,Person,997,Person,same_university
997,Person,67,Person,same_university
67,Person,1013,Person,same_university
1013,Person,67,Person,same_university
67,Person,1024,Person,same_university
1024,Person,67,Person,same_university
67,Person,1047,Person,same_university
1047,Person,67,Person,same_university
67,Person,1080,Person,same_university
1080,Person,67,Person,same_university
67,Person,1093,Person,same_university
1093,Person,67,Person,same_university
67,Person,1099,Person,same_university
1099,Person,67,Person,same_university
67,Person,1140,Person,same_university
1140,Person,67,Person,same_university
67,Person,1195,Person,same_university
1195,Person,67,Person,same_university
67,Person,1210,Person,same_university
1210,Person,67,Person,same_university
67,Person,1215,Person,same_university
1215,Person,67,Person,same_university
69,Person,233,Person,same_university
233,Person,69,Person,same_university
69,Person,382,Person,same_university
382,Person,69,Person,same_university
69,Person,527,Person,same_university
527,Person,69,Person,same_university
69,Person,608,Person,same_university
608,Person,69,Person,same_university
69,Person,725,Person,same_university
725,Person,69,Person,same_university
69,Person,744,Person,same_university
744,Person,69,Person,same_university
69,Person,865,Person,same_university
865,Person,69,Person,same_university
69,Person,918,Person,same_university
918,Person,69,Person,same_university
69,Person,1051,Person,same_university
1051,Person,69,Person,same_university
69,Person,1054,Person,same_university
1054,Person,69,Person,same_university
69,Person,1122,Person,same_university
1122,Person,69,Person,same_university
71,Person,112,Person,same_university
112,Person,71,Person,same_university
71,Person,133,Person,same_university
133,Person,71,Person,same_university
71,Person,139,Person,same_university
139,Person,71,Person,same_university
71,Person,173,Person,same_university
173,Person,71,Person,same_university
71,Person,202,Person,same_university
202,Person,71,Person,same_university
71,Person,206,Person,same_university
206,Person,71,Person,same_university
71,Person,275,Person,same_university
275,Person,71,Person,same_university
71,Person,296,Person,same_university
296,Person,71,Person,same_university
71,Person,330,Person,same_university
330,Person,71,Person,same_university
71,Person,349,Person,same_university
349,Person,71,Person,same_university
71,Person,378,Person,same_university
378,Person,71,Person,same_university
71,Person,385,Person,same_university
385,Person,71,Person,same_university
71,Person,423,Person,same_university
423,Person,71,Person,same_university
71,Person,454,Person,same_university
454,Person,71,Person,same_university
71,Person,460,Person,same_university
460,Person,71,Person,same_university
71,Person,489,Person,same_university
489,Person,71,Person,same_university
71,Person,539,Person,same_university
539,Person,71,Person,same_university
71,Person,549,Person,same_university
549,Person,71,Person,same_university
71,Person,560,Person,same_university
560,Person,71,Person,same_university
71,Person,562,Person,same_university
562,Person,71,Person,same_university
71,Person,571,Person,same_university
571,Person,71,Person,same_university
71,Person,595,Person,same_university
595,Person,71,Person,same_university
71,Person,647,Person,same_university
647,Person,71,Person,same_university
71,Person,648,Person,same_university
648,Person,71,Person,same_university
71,Person,695,Person,same_university
695,Person,71,Person,same_university
71,Person,700,Person,same_university
700,Person,71,Person,same_university
71,Person,754,Person,same_university
754,Person,71,Person,same_university
71,Person,777,Person,same_university
777,Person,71,Person,same_university
71,Person,831,Person,same_university
831,Person,71,Person,same_university
71,Person,902,Person,same_university
902,Person,71,Person,same_university
71,Person,913,Person,same_university
913,Person,71,Person,same_university
71,Person,920,Person,same_university
920,Person,71,Person,same_university
71,Person,952,Person,same_university
952,Person,71,Person,same_university
71,Person,979,Person,same_university
979,Person,71,Person,same_university
71,Person,997,Person,same_university
997,Person,71,Person,same_university
71,Person,1013,Person,same_university
1013,Person,71,Person,same_university
71,Person,1024,Person,same_university
1024,Person,71,Person,same_university
71,Person,1047,Person,same_university
1047,Person,71,Person,same_university
71,Person,1080,Person,same_university
1080,Person,71,Person,same_university
71,Person,1093,Person,same_university
1093,Person,71,Person,same_university
71,Person,1099,Person,same_university
1099,Person,71,Person,same_university
71,Person,1140,Person,same_university
1140,Person,71,Person,same_university
71,Person,1195,Person,same_university
1195,Person,71,Person,same_university
71,Person,1210,Person,same_university
1210,Person,71,Person,same_university
71,Person,1215,Person,same_university
1215,Person,71,Person,same_university
72,Person,74,Person,same_university
74,Person,72,Person,same_university
72,Person,881,Person,same_university
881,Person,72,Person,same_university
74,Person,881,Person,same_university
881,Person,74,Person,same_university
75,Person,167,Person,same_university
167,Person,75,Person,same_university
75,Person,237,Person,same_university
237,Person,75,Person,same_university
75,Person,299,Person,same_university
299,Person,75,Person,same_university
75,Person,305,Person,same_university
305,Person,75,Person,same_university
75,Person,368,Person,same_university
368,Person,75,Person,same_university
75,Person,501,Person,same_university
501,Person,75,Person,same_university
75,Person,567,Person,same_university
567,Person,75,Person,same_university
75,Person,762,Person,same_university
762,Person,75,Person,same_university
75,Person,871,Person,same_university
871,Person,75,Person,same_university
75,Person,874,Person,same_university
874,Person,75,Person,same_university
75,Person,915,Person,same_university
915,Person,75,Person,same_university
75,Person,931,Person,same_university
931,Person,75,Person,same_university
75,Person,991,Person,same_university
991,Person,75,Person,same_university
75,Person,1217,Person,same_university
1217,Person,75,Person,same_university
80,Person,336,Person,same_university
336,Person,80,Person,same_university
80,Person,629,Person,same_university
629,Person,80,Person,same_university
80,Person,1090,Person,same_university
1090,Person,80,Person,same_university
81,Person,240,Person,same_university
240,Person,81,Person,same_university
81,Person,249,Person,same_university
249,Person,81,Person,same_university
81,Person,443,Person,same_university
443,Person,81,Person,same_university
81,Person,935,Person,same_university
935,Person,81,Person,same_university
85,Person,163,Person,same_university
163,Person,85,Person,same_university
85,Person,175,Person,same_university
175,Person,85,Person,same_university
85,Person,276,Person,same_university
276,Person,85,Person,same_university
85,Person,540,Person,same_university
540,Person,85,Person,same_university
85,Person,1046,Person,same_university
1046,Person,85,Person,same_university
85,Person,1225,Person,same_university
1225,Person,85,Person,same_university
86,Person,443,Person,same_university
443,Person,86,Person,same_university
86,Person,489,Person,same_university
489,Person,86,Person,same_university
86,Person,693,Person,same_university
693,Person,86,Person,same_university
86,Person,1078,Person,same_university
1078,Person,86,Person,same_university
88,Person,889,Person,same_university
889,Person,88,Person,same_university
88,Person,1069,Person,same_university
1069,Person,88,Person,same_university
88,Person,1144,Person,same_university
1144,Person,88,Person,same_university
91,Person,458,Person,same_university
458,Person,91,Person,same_university
91,Person,769,Person,same_university
769,Person,91,Person,same_university
92,Person,511,Person,same_university
511,Person,92,Person,same_university
97,Person,117,Person,same_university
117,Person,97,Person,same_university
97,Person,123,Person,same_university
123,Person,97,Person,same_university
97,Person,206,Person,same_university
206,Person,97,Person,same_university
97,Person,211,Person,same_university
211,Person,97,Person,same_university
97,Person,256,Person,same_university
256,Person,97,Person,same_university
97,Person,319,Person,same_university
319,Person,97,Person,same_university
97,Person,330,Person,same_university
330,Person,97,Person,same_university
