id,name,label,wiki_url
919,Rafael Mandelman,Person,https://vi.wikipedia.org/wiki/Rafael_Mandelman
920,Rahul Gandhi,Person,https://vi.wikipedia.org/wiki/Rahul_Gandhi
921,Noam Chomsky,Person,https://vi.wikipedia.org/wiki/Noam_Chomsky
922,Phạm Minh Chính,Person,https://vi.wikipedia.org/wiki/Ph%E1%BA%A1m_Minh_Ch%C3%ADnh
923,Rajiv Gandhi,Person,https://vi.wikipedia.org/wiki/Rajiv_Gandhi
924,Ralph Vaughan Williams,Person,https://vi.wikipedia.org/wiki/Ralph_Vaughan_Williams
925,Rajendra Prasad,Person,https://vi.wikipedia.org/wiki/Rajendra_Prasad
926,Ram Nath Kovind,Person,https://vi.wikipedia.org/wiki/Ram_Nath_Kovind
927,Rand Paul,Person,https://vi.wikipedia.org/wiki/Rand_Paul
928,Recep Tayyip Erdoğan,Person,https://vi.wikipedia.org/wiki/Recep_Tayyip_Erdo%C4%9Fan
929,Ramón Grau,Person,https://vi.wikipedia.org/wiki/Ram%C3%B3n_Grau
930,René Coty,Person,https://vi.wikipedia.org/wiki/Ren%C3%A9_Coty
931,Raymond Poincaré,Person,https://vi.wikipedia.org/wiki/Raymond_Poincar%C3%A9
932,Ramon Magsaysay,Person,https://vi.wikipedia.org/wiki/Ramon_Magsaysay
933,Ramsay MacDonald,Person,https://vi.wikipedia.org/wiki/Ramsay_MacDonald
934,René Magritte,Person,https://vi.wikipedia.org/wiki/Ren%C3%A9_Magritte
935,Reuven Rivlin,Person,https://vi.wikipedia.org/wiki/Reuven_Rivlin
936,Richard Ferrand,Person,https://vi.wikipedia.org/wiki/Richard_Ferrand
937,Richard Rush,Person,https://vi.wikipedia.org/wiki/Richard_Rush
938,Richard Mentor Johnson,Person,https://vi.wikipedia.org/wiki/Richard_Mentor_Johnson
939,Richard Stone,Person,https://vi.wikipedia.org/wiki/Richard_Stone
940,Ricardo Rosselló,Person,https://vi.wikipedia.org/wiki/Ricardo_Rossell%C3%B3
941,Richard Thaler,Person,https://vi.wikipedia.org/wiki/Richard_Thaler
942,René Descartes,Person,https://vi.wikipedia.org/wiki/Ren%C3%A9_Descartes
943,Richard Wagner,Person,https://vi.wikipedia.org/wiki/Richard_Wagner
944,Richard von Weizsäcker,Person,https://vi.wikipedia.org/wiki/Richard_von_Weizs%C3%A4cker
945,Richard Attenborough,Person,https://vi.wikipedia.org/wiki/Richard_Attenborough
946,Ralph Northam,Person,https://vi.wikipedia.org/wiki/Ralph_Northam
947,Rex Tillerson,Person,https://vi.wikipedia.org/wiki/Rex_Tillerson
948,Rick Scott,Person,https://vi.wikipedia.org/wiki/Rick_Scott
949,Robert A. Heinlein,Person,https://vi.wikipedia.org/wiki/Robert_A._Heinlein
950,Robert Bridges,Person,https://vi.wikipedia.org/wiki/Robert_Bridges
951,Rick Perry,Person,https://vi.wikipedia.org/wiki/Rick_Perry
952,Robert F. Kennedy,Person,https://vi.wikipedia.org/wiki/Robert_F._Kennedy
953,Robert Abela,Person,https://vi.wikipedia.org/wiki/Robert_Abela
954,Robert F. Engle,Person,https://vi.wikipedia.org/wiki/Robert_F._Engle
955,Robert McNamara,Person,https://vi.wikipedia.org/wiki/Robert_McNamara
956,"Robert Lucas, Jr.",Person,https://vi.wikipedia.org/wiki/Robert_Lucas%2C_Jr.
957,Robert Fogel,Person,https://vi.wikipedia.org/wiki/Robert_Fogel
958,Robert Mueller,Person,https://vi.wikipedia.org/wiki/Robert_Mueller
959,Rishi Sunak,Person,https://vi.wikipedia.org/wiki/Rishi_Sunak
960,Robert Menzies,Person,https://vi.wikipedia.org/wiki/Robert_Menzies
961,Robert Fico,Person,https://vi.wikipedia.org/wiki/Robert_Fico
962,Robert Mundell,Person,https://vi.wikipedia.org/wiki/Robert_Mundell
963,Robert Mugabe,Person,https://vi.wikipedia.org/wiki/Robert_Mugabe
964,Robert Service (sử gia),Person,https://vi.wikipedia.org/wiki/Robert_Service_%28s%E1%BB%AD_gia%29
965,Robert Schumann,Person,https://vi.wikipedia.org/wiki/Robert_Schumann
966,Rodrigo Duterte,Person,https://vi.wikipedia.org/wiki/Rodrigo_Duterte
967,Robert Todd Lincoln,Person,https://vi.wikipedia.org/wiki/Robert_Todd_Lincoln
968,Richard Nixon,Person,https://vi.wikipedia.org/wiki/Richard_Nixon
969,Roman Herzog,Person,https://vi.wikipedia.org/wiki/Roman_Herzog
970,Roger Martin du Gard,Person,https://vi.wikipedia.org/wiki/Roger_Martin_du_Gard
971,Roger Ebert,Person,https://vi.wikipedia.org/wiki/Roger_Ebert
972,Robert Walpole,Person,https://vi.wikipedia.org/wiki/Robert_Walpole
973,Ron Paul,Person,https://vi.wikipedia.org/wiki/Ron_Paul
974,Romano Prodi,Person,https://vi.wikipedia.org/wiki/Romano_Prodi
975,Robert Solow,Person,https://vi.wikipedia.org/wiki/Robert_Solow
976,Robert R. Redfield,Person,https://vi.wikipedia.org/wiki/Robert_R._Redfield
977,Ronald Coase,Person,https://vi.wikipedia.org/wiki/Ronald_Coase
978,Rudy Giuliani,Person,https://vi.wikipedia.org/wiki/Rudy_Giuliani
979,Ron DeSantis,Person,https://vi.wikipedia.org/wiki/Ron_DeSantis
980,Roscoe H. Hillenkoetter,Person,https://vi.wikipedia.org/wiki/Roscoe_H._Hillenkoetter
981,Rudolf Hess,Person,https://vi.wikipedia.org/wiki/Rudolf_Hess
982,Rumen Radev,Person,https://vi.wikipedia.org/wiki/Rumen_Radev
983,Ruhollah Khomeini,Person,https://vi.wikipedia.org/wiki/Ruhollah_Khomeini
984,Ruth Bader Ginsburg,Person,https://vi.wikipedia.org/wiki/Ruth_Bader_Ginsburg
985,Sabine Bergmann-Pohl,Person,https://vi.wikipedia.org/wiki/Sabine_Bergmann-Pohl
986,Sali Berisha,Person,https://vi.wikipedia.org/wiki/Sali_Berisha
987,Saif al-Islam Gaddafi,Person,https://vi.wikipedia.org/wiki/Saif_al-Islam_Gaddafi
988,Sam Brownback,Person,https://vi.wikipedia.org/wiki/Sam_Brownback
989,Sam Nunn,Person,https://vi.wikipedia.org/wiki/Sam_Nunn
990,Sam Lansky,Person,https://vi.wikipedia.org/wiki/Sam_Lansky
991,Saionji Kinmochi,Person,https://vi.wikipedia.org/wiki/Saionji_Kinmochi
992,Saitō Makoto,Person,https://vi.wikipedia.org/wiki/Sait%C5%8D_Makoto
993,Rutherford B. Hayes,Person,https://vi.wikipedia.org/wiki/Rutherford_B._Hayes
994,Sadiq Khan,Person,https://vi.wikipedia.org/wiki/Sadiq_Khan
995,Samak Sundaravej,Person,https://vi.wikipedia.org/wiki/Samak_Sundaravej
996,Salman Rushdie,Person,https://vi.wikipedia.org/wiki/Salman_Rushdie
997,Samuel Dexter,Person,https://vi.wikipedia.org/wiki/Samuel_Dexter
998,Sarvepalli Radhakrishnan,Person,https://vi.wikipedia.org/wiki/Sarvepalli_Radhakrishnan
999,Sauli Niinistö,Person,https://vi.wikipedia.org/wiki/Sauli_Niinist%C3%B6
1000,Sandro Pertini,Person,https://vi.wikipedia.org/wiki/Sandro_Pertini
1001,Scott Walker (chính khách),Person,https://vi.wikipedia.org/wiki/Scott_Walker_%28ch%C3%ADnh_kh%C3%A1ch%29
1002,Sellapan Ramanathan,Person,https://vi.wikipedia.org/wiki/Sellapan_Ramanathan
1003,Scott Morrison,Person,https://vi.wikipedia.org/wiki/Scott_Morrison
1004,Sanna Marin,Person,https://vi.wikipedia.org/wiki/Sanna_Marin
1005,Satya Nadella,Person,https://vi.wikipedia.org/wiki/Satya_Nadella
1006,Sergio Osmeña,Person,https://vi.wikipedia.org/wiki/Sergio_Osme%C3%B1a
1007,Sebastian Kurz,Person,https://vi.wikipedia.org/wiki/Sebastian_Kurz
1008,Roy Cooper,Person,https://vi.wikipedia.org/wiki/Roy_Cooper
1009,Seni Pramoj,Person,https://vi.wikipedia.org/wiki/Seni_Pramoj
1010,Sarah Palin,Person,https://vi.wikipedia.org/wiki/Sarah_Palin
1011,Satō Eisaku,Person,https://vi.wikipedia.org/wiki/Sat%C5%8D_Eisaku
1012,Sergio Mattarella,Person,https://vi.wikipedia.org/wiki/Sergio_Mattarella
1013,Shankar Dayal Sharma,Person,https://vi.wikipedia.org/wiki/Shankar_Dayal_Sharma
1014,Shehbaz Sharif,Person,https://vi.wikipedia.org/wiki/Shehbaz_Sharif
1015,Sheikh Hasina,Person,https://vi.wikipedia.org/wiki/Sheikh_Hasina
1016,Somchai Wongsawat,Person,https://vi.wikipedia.org/wiki/Somchai_Wongsawat
1017,Shindō Yoshitaka,Person,https://vi.wikipedia.org/wiki/Shind%C5%8D_Yoshitaka
1018,Sheryl Sandberg,Person,https://vi.wikipedia.org/wiki/Sheryl_Sandberg
1019,Slobodan Milošević,Person,https://vi.wikipedia.org/wiki/Slobodan_Milo%C5%A1evi%C4%87
1020,Simon Rattle,Person,https://vi.wikipedia.org/wiki/Simon_Rattle
1021,Simon Kuznets,Person,https://vi.wikipedia.org/wiki/Simon_Kuznets
1022,Sigmar Gabriel,Person,https://vi.wikipedia.org/wiki/Sigmar_Gabriel
1023,Sorin Grindeanu,Person,https://vi.wikipedia.org/wiki/Sorin_Grindeanu
1024,Shimon Peres,Person,https://vi.wikipedia.org/wiki/Shimon_Peres
1025,Sergey Viktorovich Lavrov,Person,https://vi.wikipedia.org/wiki/Sergey_Viktorovich_Lavrov
1026,Silvio Berlusconi,Person,https://vi.wikipedia.org/wiki/Silvio_Berlusconi
1027,Stefan Löfven,Person,https://vi.wikipedia.org/wiki/Stefan_L%C3%B6fven
1028,Stephen Kotkin,Person,https://vi.wikipedia.org/wiki/Stephen_Kotkin
1029,Stephen Crane,Person,https://vi.wikipedia.org/wiki/Stephen_Crane
1030,Spencer Cox,Person,https://vi.wikipedia.org/wiki/Spencer_Cox
1031,Srettha Thavisin,Person,https://vi.wikipedia.org/wiki/Srettha_Thavisin
1032,Stanley Bruce,Person,https://vi.wikipedia.org/wiki/Stanley_Bruce
1033,Spencer Perceval,Person,https://vi.wikipedia.org/wiki/Spencer_Perceval
1034,Stephen A. Douglas,Person,https://vi.wikipedia.org/wiki/Stephen_A._Douglas
1035,Stanley Baldwin,Person,https://vi.wikipedia.org/wiki/Stanley_Baldwin
1036,Ronald Reagan,Person,https://vi.wikipedia.org/wiki/Ronald_Reagan
1037,Sukarno,Person,https://vi.wikipedia.org/wiki/Sukarno
1038,Suthep Thaugsuban,Person,https://vi.wikipedia.org/wiki/Suthep_Thaugsuban
1039,Sébastien Lecornu,Person,https://vi.wikipedia.org/wiki/S%C3%A9bastien_Lecornu
1040,Surayud Chulanont,Person,https://vi.wikipedia.org/wiki/Surayud_Chulanont
1041,Stéphane Séjourné,Person,https://vi.wikipedia.org/wiki/St%C3%A9phane_S%C3%A9journ%C3%A9
1042,Sundar Pichai,Person,https://vi.wikipedia.org/wiki/Sundar_Pichai
1043,T. Keith Glennan,Person,https://vi.wikipedia.org/wiki/T._Keith_Glennan
1044,Steven Mnuchin,Person,https://vi.wikipedia.org/wiki/Steven_Mnuchin
1045,Süleyman Demirel,Person,https://vi.wikipedia.org/wiki/S%C3%BCleyman_Demirel
1046,Steven Chu,Person,https://vi.wikipedia.org/wiki/Steven_Chu
1047,T. S. Eliot,Person,https://vi.wikipedia.org/wiki/T._S._Eliot
1048,Tage Erlander,Person,https://vi.wikipedia.org/wiki/Tage_Erlander
1049,Tanigaki Sadakazu,Person,https://vi.wikipedia.org/wiki/Tanigaki_Sadakazu
1050,Tanaka Giichi,Person,https://vi.wikipedia.org/wiki/Tanaka_Giichi
1051,Tarja Halonen,Person,https://vi.wikipedia.org/wiki/Tarja_Halonen
1052,Ted Kennedy,Person,https://vi.wikipedia.org/wiki/Ted_Kennedy
1053,Ted Cruz,Person,https://vi.wikipedia.org/wiki/Ted_Cruz
1054,Teuvo Aura,Person,https://vi.wikipedia.org/wiki/Teuvo_Aura
1055,Takeshita Noboru,Person,https://vi.wikipedia.org/wiki/Takeshita_Noboru
1056,Thabo Mbeki,Person,https://vi.wikipedia.org/wiki/Thabo_Mbeki
1057,Takaichi Sanae,Person,https://vi.wikipedia.org/wiki/Takaichi_Sanae
1058,Suga Yoshihide,Person,https://vi.wikipedia.org/wiki/Suga_Yoshihide
1059,Tharman Shanmugaratnam,Person,https://vi.wikipedia.org/wiki/Tharman_Shanmugaratnam
1060,Steve Sisolak,Person,https://vi.wikipedia.org/wiki/Steve_Sisolak
1061,Tate Reeves,Person,https://vi.wikipedia.org/wiki/Tate_Reeves
1062,Theodore Schultz,Person,https://vi.wikipedia.org/wiki/Theodore_Schultz
1063,Theodor Mommsen,Person,https://vi.wikipedia.org/wiki/Theodor_Mommsen
1064,Theodor Heuss,Person,https://vi.wikipedia.org/wiki/Theodor_Heuss
1065,Theresa May,Person,https://vi.wikipedia.org/wiki/Theresa_May
1066,Thomas A. Hendricks,Person,https://vi.wikipedia.org/wiki/Thomas_A._Hendricks
1067,Thaksin Shinawatra,Person,https://vi.wikipedia.org/wiki/Thaksin_Shinawatra
1068,Thomas J. Sargent,Person,https://vi.wikipedia.org/wiki/Thomas_J._Sargent
1069,Thomas Hardy,Person,https://vi.wikipedia.org/wiki/Thomas_Hardy
1070,Thomas Piketty,Person,https://vi.wikipedia.org/wiki/Thomas_Piketty
1071,Thái Danh Chiếu,Person,https://vi.wikipedia.org/wiki/Th%C3%A1i_Danh_Chi%E1%BA%BFu
1072,Thomas R. Marshall,Person,https://vi.wikipedia.org/wiki/Thomas_R._Marshall
1073,Thomas Mann,Person,https://vi.wikipedia.org/wiki/Thomas_Mann
1074,Theodore Roosevelt Jr.,Person,https://vi.wikipedia.org/wiki/Theodore_Roosevelt_Jr.
1075,Thomas More,Person,https://vi.wikipedia.org/wiki/Thomas_More
1076,Thận Hải Hùng,Person,https://vi.wikipedia.org/wiki/Th%E1%BA%ADn_H%E1%BA%A3i_H%C3%B9ng
1077,Thẩm Dược Dược,Person,https://vi.wikipedia.org/wiki/Th%E1%BA%A9m_D%C6%B0%E1%BB%A3c_D%C6%B0%E1%BB%A3c
1078,Thái Anh Văn,Person,https://vi.wikipedia.org/wiki/Th%C3%A1i_Anh_V%C4%83n
1079,Thaddeus Stevens,Person,https://vi.wikipedia.org/wiki/Thaddeus_Stevens
1080,Theodore Roosevelt,Person,https://vi.wikipedia.org/wiki/Theodore_Roosevelt
1081,Thạch Thái Phong,Person,https://vi.wikipedia.org/wiki/Th%E1%BA%A1ch_Th%C3%A1i_Phong
1082,Thái Kỳ,Person,https://vi.wikipedia.org/wiki/Th%C3%A1i_K%E1%BB%B3
1083,Thomas Jefferson,Person,https://vi.wikipedia.org/wiki/Thomas_Jefferson
1084,Tony Abbott,Person,https://vi.wikipedia.org/wiki/Tony_Abbott
1085,Traian Băsescu,Person,https://vi.wikipedia.org/wiki/Traian_B%C4%83sescu
1086,Tiêu Á Khánh,Person,https://vi.wikipedia.org/wiki/Ti%C3%AAu_%C3%81_Kh%C3%A1nh
1087,Tim Cook,Person,https://vi.wikipedia.org/wiki/Tim_Cook
1088,Triệu Hồng Chúc,Person,https://vi.wikipedia.org/wiki/Tri%E1%BB%87u_H%E1%BB%93ng_Ch%C3%BAc
1089,Tim Walz,Person,https://vi.wikipedia.org/wiki/Tim_Walz
1090,Toomas Hendrik Ilves,Person,https://vi.wikipedia.org/wiki/Toomas_Hendrik_Ilves
1091,Tony Evers,Person,https://vi.wikipedia.org/wiki/Tony_Evers
1092,Trygve Haavelmo,Person,https://vi.wikipedia.org/wiki/Trygve_Haavelmo
1093,Trương Chí Hiền,Person,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_Ch%C3%AD_Hi%E1%BB%81n
1094,Triệu Lạc Tế,Person,https://vi.wikipedia.org/wiki/Tri%E1%BB%87u_L%E1%BA%A1c_T%E1%BA%BF
1095,Triệu Khắc Chí,Person,https://vi.wikipedia.org/wiki/Tri%E1%BB%87u_Kh%E1%BA%AFc_Ch%C3%AD
1096,Trương Quân,Person,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_Qu%C3%A2n
1097,Tony Atkinson,Person,https://vi.wikipedia.org/wiki/Tony_Atkinson
1098,Trương Đức Giang,Person,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_%C4%90%E1%BB%A9c_Giang
1099,Tim Kaine,Person,https://vi.wikipedia.org/wiki/Tim_Kaine
1100,Trần Khánh Viêm,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Kh%C3%A1nh_Vi%C3%AAm
1101,Trần Phùng Phú Trân,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Ph%C3%B9ng_Ph%C3%BA_Tr%C3%A2n
1102,Trần Lệ Xuân,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_L%E1%BB%87_Xu%C3%A2n
1103,Trần Nhất Tân,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Nh%E1%BA%A5t_T%C3%A2n
1104,Thầm Di Cầm,Person,https://vi.wikipedia.org/wiki/Th%E1%BA%A7m_Di_C%E1%BA%A7m
1105,Trần Độc Tú,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_%C4%90%E1%BB%99c_T%C3%BA
1106,Trần Mẫn Nhĩ,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_M%E1%BA%ABn_Nh%C4%A9
1107,Tom Wolf,Person,https://vi.wikipedia.org/wiki/Tom_Wolf
1108,Trần Văn Thanh (chính khách Trung Quốc),Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_V%C4%83n_Thanh_%28ch%C3%ADnh_kh%C3%A1ch_Trung_Qu%E1%BB%91c%29
1109,Turgut Özal,Person,https://vi.wikipedia.org/wiki/Turgut_%C3%96zal
1110,Trần Đức Lương,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_%C4%90%E1%BB%A9c_L%C6%B0%C6%A1ng
1111,Trần Thủy Biển,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Th%E1%BB%A7y_Bi%E1%BB%83n
1112,Tào Ngu,Person,https://vi.wikipedia.org/wiki/T%C3%A0o_Ngu
1113,Tôn Nghiệp Lễ,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Nghi%E1%BB%87p_L%E1%BB%85
1114,Trần Văn Đôn,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_V%C4%83n_%C4%90%C3%B4n
1115,Tăng Khánh Hồng,Person,https://vi.wikipedia.org/wiki/T%C4%83ng_Kh%C3%A1nh_H%E1%BB%93ng
1116,Tề Tâm,Person,https://vi.wikipedia.org/wiki/T%E1%BB%81_T%C3%A2m
1117,Ueda Kazuo,Person,https://vi.wikipedia.org/wiki/Ueda_Kazuo
1118,Tôn Thất Đính,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Th%E1%BA%A5t_%C4%90%C3%ADnh
1119,Trịnh Sách Khiết,Person,https://vi.wikipedia.org/wiki/Tr%E1%BB%8Bnh_S%C3%A1ch_Khi%E1%BA%BFt
1120,Tưởng Kinh Quốc,Person,https://vi.wikipedia.org/wiki/T%C6%B0%E1%BB%9Fng_Kinh_Qu%E1%BB%91c
1121,Ulf Kristersson,Person,https://vi.wikipedia.org/wiki/Ulf_Kristersson
1122,Urho Kekkonen,Person,https://vi.wikipedia.org/wiki/Urho_Kekkonen
1123,Umaru Musa Yar'Adua,Person,https://vi.wikipedia.org/wiki/Umaru_Musa_Yar%27Adua
1124,Urbano Rattazzi,Person,https://vi.wikipedia.org/wiki/Urbano_Rattazzi
1125,Tưởng Giới Thạch,Person,https://vi.wikipedia.org/wiki/T%C6%B0%E1%BB%9Fng_Gi%E1%BB%9Bi_Th%E1%BA%A1ch
1126,Uchibori Masao,Person,https://vi.wikipedia.org/wiki/Uchibori_Masao
1127,Ulysses S. Grant,Person,https://vi.wikipedia.org/wiki/Ulysses_S._Grant
1128,Tôn Trung Sơn,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Trung_S%C6%A1n
1129,V. V. Giri,Person,https://vi.wikipedia.org/wiki/V._V._Giri
1130,Ursula von der Leyen,Person,https://vi.wikipedia.org/wiki/Ursula_von_der_Leyen
1131,V. P. Singh,Person,https://vi.wikipedia.org/wiki/V._P._Singh
1132,Uông Dương,Person,https://vi.wikipedia.org/wiki/U%C3%B4ng_D%C6%B0%C6%A1ng
1133,Valdis Dombrovskis,Person,https://vi.wikipedia.org/wiki/Valdis_Dombrovskis
1134,Victor Ponta,Person,https://vi.wikipedia.org/wiki/Victor_Ponta
1135,Vicente Fox,Person,https://vi.wikipedia.org/wiki/Vicente_Fox
1136,Viktor Andriyovych Yushchenko,Person,https://vi.wikipedia.org/wiki/Viktor_Andriyovych_Yushchenko
1137,Tưởng Vĩ Quốc,Person,https://vi.wikipedia.org/wiki/T%C6%B0%E1%BB%9Fng_V%C4%A9_Qu%E1%BB%91c
1138,Vincent Auriol,Person,https://vi.wikipedia.org/wiki/Vincent_Auriol
1139,Viorica Dăncilă,Person,https://vi.wikipedia.org/wiki/Viorica_D%C4%83ncil%C4%83
1140,Trương Quốc Thanh,Person,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_Qu%E1%BB%91c_Thanh
1141,Viktor Fedorovych Yanukovych,Person,https://vi.wikipedia.org/wiki/Viktor_Fedorovych_Yanukovych
1142,Vannevar Bush,Person,https://vi.wikipedia.org/wiki/Vannevar_Bush
1143,Vassiliki Thanou-Christophilou,Person,https://vi.wikipedia.org/wiki/Vassiliki_Thanou-Christophilou
1144,Virginia Woolf,Person,https://vi.wikipedia.org/wiki/Virginia_Woolf
1145,Valéry Giscard d'Estaing,Person,https://vi.wikipedia.org/wiki/Val%C3%A9ry_Giscard_d%27Estaing
1146,Vu Vĩ Quốc,Person,https://vi.wikipedia.org/wiki/Vu_V%C4%A9_Qu%E1%BB%91c
1147,Volodymyr Groysman,Person,https://vi.wikipedia.org/wiki/Volodymyr_Groysman
1148,Volodymyr Oleksandrovych Zelenskyy,Person,https://vi.wikipedia.org/wiki/Volodymyr_Oleksandrovych_Zelenskyy
1149,Vũ Văn Mẫu,Person,https://vi.wikipedia.org/wiki/V%C5%A9_V%C4%83n_M%E1%BA%ABu
1150,Viện Công nghệ Massachusetts,Person,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts
1151,Võ Văn Thưởng,Person,https://vi.wikipedia.org/wiki/V%C3%B5_V%C4%83n_Th%C6%B0%E1%BB%9Fng
1152,Vincent van Gogh,Person,https://vi.wikipedia.org/wiki/Vincent_van_Gogh
1153,Vladimir Vladimirovich Putin,Person,https://vi.wikipedia.org/wiki/Vladimir_Vladimirovich_Putin
1154,Václav Havel,Person,https://vi.wikipedia.org/wiki/V%C3%A1clav_Havel
1155,Võ Thị Ánh Xuân,Person,https://vi.wikipedia.org/wiki/V%C3%B5_Th%E1%BB%8B_%C3%81nh_Xu%C3%A2n
1156,Vương Hiểu Bình,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Hi%E1%BB%83u_B%C3%ACnh
1157,Vương Quân (sinh năm 1958),Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Qu%C3%A2n_%28sinh_n%C4%83m_1958%29
1158,Vương Hy Cần,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Hy_C%E1%BA%A7n
1159,Võ Nguyên Giáp,Person,https://vi.wikipedia.org/wiki/V%C3%B5_Nguy%C3%AAn_Gi%C3%A1p
1160,Vladimir Ilyich Lenin,Person,https://vi.wikipedia.org/wiki/Vladimir_Ilyich_Lenin
1161,Vương tôn William xứ Gloucester,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_t%C3%B4n_William_x%E1%BB%A9_Gloucester
1162,Vương Kỳ Sơn,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_K%E1%BB%B3_S%C6%A1n
1163,Wakatsuki Reijirō,Person,https://vi.wikipedia.org/wiki/Wakatsuki_Reijir%C5%8D
1164,Wael Nader al-Halqi,Person,https://vi.wikipedia.org/wiki/Wael_Nader_al-Halqi
1165,Vương Quảng Hoa,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Qu%E1%BA%A3ng_Hoa
1166,Vương Văn Đào,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_V%C4%83n_%C4%90%C3%A0o
1167,Tập Cận Bình,Person,https://vi.wikipedia.org/wiki/T%E1%BA%ADp_C%E1%BA%ADn_B%C3%ACnh
1168,Vương Hỗ Ninh,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_H%E1%BB%97_Ninh
1169,Walter Mondale,Person,https://vi.wikipedia.org/wiki/Walter_Mondale
1170,Warren G. Harding,Person,https://vi.wikipedia.org/wiki/Warren_G._Harding
1171,Wilfrid Laurier,Person,https://vi.wikipedia.org/wiki/Wilfrid_Laurier
1172,Vương Tường Hỉ,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_T%C6%B0%E1%BB%9Dng_H%E1%BB%89
1173,Wilhelm Frick,Person,https://vi.wikipedia.org/wiki/Wilhelm_Frick
1174,Vương Tiểu Hồng,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Ti%E1%BB%83u_H%E1%BB%93ng
1175,Taylor Swift,Person,https://vi.wikipedia.org/wiki/Taylor_Swift
1176,Werner Faymann,Person,https://vi.wikipedia.org/wiki/Werner_Faymann
1177,William Barr,Person,https://vi.wikipedia.org/wiki/William_Barr
1178,Vương Đông Minh,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_%C4%90%C3%B4ng_Minh
1179,William A. Wheeler,Person,https://vi.wikipedia.org/wiki/William_A._Wheeler
1180,William H. Seward,Person,https://vi.wikipedia.org/wiki/William_H._Seward
1181,William Lyon Mackenzie King,Person,https://vi.wikipedia.org/wiki/William_Lyon_Mackenzie_King
1182,William Golding,Person,https://vi.wikipedia.org/wiki/William_Golding
1183,William Faulkner,Person,https://vi.wikipedia.org/wiki/William_Faulkner
1184,William McMahon,Person,https://vi.wikipedia.org/wiki/William_McMahon
1185,William Hague,Person,https://vi.wikipedia.org/wiki/William_Hague
1186,William P. Rogers,Person,https://vi.wikipedia.org/wiki/William_P._Rogers
1187,William R. King,Person,https://vi.wikipedia.org/wiki/William_R._King
1188,William Pitt Trẻ,Person,https://vi.wikipedia.org/wiki/William_Pitt_Tr%E1%BA%BB
1189,William Howard Taft,Person,https://vi.wikipedia.org/wiki/William_Howard_Taft
1190,William Henry Harrison,Person,https://vi.wikipedia.org/wiki/William_Henry_Harrison
1191,William Vickrey,Person,https://vi.wikipedia.org/wiki/William_Vickrey
1192,Win Myint,Person,https://vi.wikipedia.org/wiki/Win_Myint
1193,William Wordsworth,Person,https://vi.wikipedia.org/wiki/William_Wordsworth
1194,Wolfgang Schäuble,Person,https://vi.wikipedia.org/wiki/Wolfgang_Sch%C3%A4uble
1195,William Weld,Person,https://vi.wikipedia.org/wiki/William_Weld
1196,Yamauchi Hiroshi,Person,https://vi.wikipedia.org/wiki/Yamauchi_Hiroshi
1197,Yahya Khan,Person,https://vi.wikipedia.org/wiki/Yahya_Khan
1198,Yegor Timurovich Gaidar,Person,https://vi.wikipedia.org/wiki/Yegor_Timurovich_Gaidar
1199,Xavier Bettel,Person,https://vi.wikipedia.org/wiki/Xavier_Bettel
1200,Włodzimierz Cimoszewicz,Person,https://vi.wikipedia.org/wiki/W%C5%82odzimierz_Cimoszewicz
1201,Woodrow Wilson,Person,https://vi.wikipedia.org/wiki/Woodrow_Wilson
