id,name,label,wiki_url,Acronym,Anthem,Athletics,Badges,Biệt danh,Board Chairman,Bài hát,Báo,Báo chí,Báo trường,Bí thư Đảng,Bí thư Đảng ủy,Bính âm Hán ngữ,Bính âm Thông dụng,Bộ phận của,Chú âm phù hiệu,Chưởng ấn,Chỉ huynổi tiếng,Chủ tịch,Chủ tịch Hội đồng trường,Các khuôn viên khác,Công nhận,Diện tích sàn,Du học sinh,Dạng thời khóa biểu,Former pupils,Giám đốc,Giáo viên,Giảng viên,Giản thể,Giới tính theo học,Hangul,Hanja,Head Master,Hiệu ca,Hiệu trưởng,Hiệu trưởng danh dự,Hoàn thành,Hoạt động,Hình thức đào tạo,Học kỳ,Học phí,Hội đồng trường,IPA,Khu vực,Khuôn viên,Khuôn viên khác,Khẩu hiệu,Khẩu hiệu trong Tiếng Anh,Kinh phí,Kỷ yếu,Latinh hóa Yale,Latinh hóatiếng Thượng Hải,Linh vật,Liên kết,Liên kết học tập,Liên kết thể thao,Loại,Loại hình,Loại trường,McCune–Reischauer,Màu,Mã trường,Newspaper,Nghiên cứu sinh,Ngân sách,Ngôn ngữ,Người đoạt giải Nobel,Nhà,Nhà xuất bản đại học,Nhân viên,Nhân viên quản lý,Những khuôn viên khác,Năm thành lập,Other campuses,Other campuses[9],Phiên âm,Phân loại,Phó giám đốc,Phó hiệu trưởng,Phó hiệu trưởng và Chủ tịch,Phó viện trưởng,Phồn thể,Phục vụ,Pro-chancellor,Publications,Quân chủng,Quốc gia,Rector,Rector Magnificus,Rector magnificusvàVice Chancellor,Romaja quốc ngữ,Satellite Campuses,Sinh viên,Sinh viên chuyên nghiệp,Sinh viên khác,Sinh viên sau đại học,Sinh viên đại học,Sports teams,Superintendent,Sáng lập,Số Sinh viên,Số cơ sở,Số học sinh,Số tham khảo,Số tầng,Thành lập,Thành lập bởi,Thành viên,Thành viên của,Thể thao,Tiêu chuẩn,Trang web,Trạng thái,Trụ sở chính,Tài trợ,Tên chính thức,Tên cũ,Tên khác,Tính đến sàn cao nhất,Tôn giáo,Tôn giáo liên kết,Tạp chí sinh viên,Tỉ lệ học sinh/giáo viên,Tọa độ,Tổ chức mẹ,Tổ chức quyên góp,Tổng nhân viên,Tờ báo,Vice Provost for Student Affairs & Dean of Student,Visitor,Viết tắt,Viện trưởng,Việt bính,Vị trí,Wade–Giles,Webometrics(2020),Website,Xuất bản,Điền kinh,Đề cử,Địa chỉ,Địa điểm,Độ tuổi theo học,• Khác
683,Đại học Princeton,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Princeton,,,,,Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christopher L. Eisgruber,,,,,,,,,,"ngoại thành; , 500; acre; (2.0; km; ²)",,Dei sub numine viget; (; Trường phát triển dưới quyền lực của Chúa; ),,,,,,,,,,Tư thục,,,,,,,,,,,,,1.103,,,,,,,,,Hilary A. Parker,,,,,,,,,,,,,,,,,1.975,4.635,,,,,,,,,1746,,,,38 đội thể thao,,,,,"$11,3 tỉ đôla Mỹ [ 1 ]",,,,,,,,,,,,,,,,,,,,,,www.princeton.edu,,,,,,,
688,Đại học Quân sự Kim Nhật Thành,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%C3%A2n_s%E1%BB%B1_Kim_Nh%E1%BA%ADt_Th%C3%A0nh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,김일성군사종합대학,金 日 成 軍 事 綜 合 大 學,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Il-sŏng kunsa chonghap taehak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Il-seong gunsajonghab daehak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Đại học Pennsylvania,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Pennsylvania,,,,,Quakers,David L. Cohen [ 6 ],,,,,,,,,,,,,,,,,,,,,,,4.793 (2018) [ 7 ],,,,,,,,,,,,,,,,,"Thành thị, Tổng cộng 1.085 mẫu Anh (4,39 km; 2; ):; 299 mẫu Anh (1,21 km; 2; ), khuôn viên; University City; ;; 694 mẫu Anh (2,81 km; 2; ),; Trung tâm New Bolton; ;; 92 mẫu Anh (0,37 km; 2; ),; Morris Arboretum",,Laws without morals are useless (Luật pháp mà không tuân theo Đạo đức thì vô dụng),,"$3,5 tỷ (2020) [ 5 ]",,,,,AAU; COFHE; NAICU; 568 Group; URA,,,,"˞ Đại học tư thục , Phi lợi nhuận , Viện Đại học nghiên cứu",,,Đỏ và Xanh dương; [; 8; ],,,,,,,,,,,,,,,,,,Wendell Pritchett,,,,,,,,,,,,,,21.960 (2018) [ 7 ],,,11.355 (2018) [ 7 ],10.605 (2018) [ 7 ],,,Benjamin Franklin,,,,,,14 tháng 11 năm 1740 ( 1740-11-14 ) [ note 1 ],,,,,,,,,"$14,7 tỷ (2019) [ 4 ]",,,,,,,,,,,,,,,,,Amy Gutmann,,"Philadelphia , Pennsylvania , Hoa Kỳ",,,upenn .edu,,NCAA Division I; –; Ivy League; Philadelphia Big 5; City 6,,,,,
696,Đại học Quốc gia Singapore,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_gia_Singapore,,,,,,,,,,,,,,,,,Tổng thống Singapore,,,,,,,,,,,,"2,555 (2018) [ 3 ]",,,,,,,,,,,,,,,,,"Đô thị; 1,5 km; 2; (150 hécta)",,,,,,,,,,,,,Đại học công lập tự chủ [ 1 ],,,Cam và xanh lam,,,,,,,,,,,,,,,,,,Aaron Thean,,,,,,,,,,,,,,"35,908 (2018) [ 3 ]",,,"8,304","27,604",,,,,,,,,1905; ; 120 năm trước; (; 1905; ); (Trường Đại học Y Quốc vương Edward); 8 tháng 8 năm 1980; ; 45 năm trước; (; 1980-08-08; ); (Đại học Quốc gia Singapore),,,,,,,,,US$6.46 tỉ (2020); [; 2; ]; ≈; US$; 4.81 tỉ,,"Trường Y Chính phủ Các khu định cư Eo biển và Các bang Liên bang Mã Lai; (1905–1921); Trường Đại học Y Quốc vương Edward VII; (1921–1949); Đại học Malaya, khuôn viên Singapore; (1949–1962); Đại học Singapore; (1962–1980); Đại học Nanyang; (1956–1980)",,,,,,,,,,,,,,,Trần Vĩnh Tài,,"Singapore; 1°17′44″B; 103°46′36″Đ; ﻿ / ﻿; 1,29556°B 103,77667°Đ; ﻿ /; 1.29556; 103.77667",,,www .nus .edu .sg,,,,,,,
702,Đại học Quốc lập Thành Công,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_l%E1%BA%ADp_Th%C3%A0nh_C%C3%B4ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584 [ 3 ],,,,,,,,,,,,,,,,,Khuôn viên chính ở Đài Nam đô thị các khuôn viên chi nhánh ở Đài Nam vùng Đài Nam nông thôn .,,窮理致知 [ 1 ],Pursuit of truth through exhaustive reasoning [ 2 ],,,,,,"Global research & industry alliance (Gloria) of Ministry of Science and Technology of the Republic of China , [ 5 ] Worldwide Universities Network , Taiwan Comprehensive University System , AACSB , Institute of Engineering Education Taiwan , UAiTED",,,,Công lập ( Quốc lập ),,,"Đỏ, xám và trắng; [; 4; ]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9771,"11,481",,,,,,,,,1931,,,,,,,,,641 triệu (2013),,,,,,,,,,,,,,,,,Huey-Jen Jenny Su,,"Đài Nam , Đài Loan",,,"English , Chinese",,,,,,,
703,Đại học Quốc gia Úc,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_gia_%C3%9Ac,,,,,Owls [ 11 ],,,,,,,,,,,,Julie Bishop [ 5 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Đô thị , công viên và nông thôn [ 9 ] , 145 hécta (358,3 mẫu Anh) [ cần dẫn nguồn ]",,tiếng Latinh : Naturam Primum Cognoscere Rerum [ 2 ],"""First to learn the nature of things"" [ 2 ]","A$ 1,36 tỷ (2022) [ 4 ]",,,,Owl [ 12 ],,Nhóm 8 Đại học Liên minh Quốc tế các Đại học nghiên cứu APRU AURA UA,UniSport EAEN,,Đại học nghiên cứu công lập quốc gia,,,ANU Gold [ 10 ],,,,,,,,,,,,,,,,,Genevieve Bell [ 6 ],,,,,,,,,,,,,,,17.380 (2021) [ 7 ],,,7.128 (2021) [ 7 ],10.252 (2021) [ 7 ],,,,,,,,,1 tháng 8 năm 1946 ; 79 năm trước ( 1946-08-01 ) [ 3 ],,,,,,,,,"A$ 346,25 triệu (2022) [ 4 ]",,,,,,,,,,,,,,,,,,,"Canberra; ,; Lãnh thổ Thủ đô Úc; ,; 2600; ,; Úc; [; 8; ]; 35°16′40″N; 149°07′14″Đ; ﻿ / ﻿; 35,2778°N 149,1205°Đ; ﻿ /; -35.2778; 149.1205",,,anu .edu .au,,,,,,,
705,Đại học Quốc gia Moskva,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_gia_Moskva,,,,,,,,,,,,,,,,,,,,,,,"1.000.000 m 2 (10.763.910,417 foot vuông)",,,,,,5.000,,,,,,,Viktor Sadovnichiy,,1953,,,,,,,,Đô thị,,"Наука есть ясное познание истины, просвещение разума","Science is clear knowledge of the truth, enlightenment of the mind; Scientia est clara cognitio veritatis, illustratio mentis (tiếng Latinh)",,,,,,Hiệp hội các trường chuyên nghiệp về quan hệ quốc tế; (trục xuất từ năm 2022); Institutional Network of the Universities from the Capitals of Europe; (đình chỉ từ năm 2022); International Forum of Public Universities,,,,Đại học nghiên cứu công lập,,,,,,,,Tiếng Nga,,,,,,,,,,,,,,,,,,,,,,,,,,,39.282 [ 1 ],,,,,,,Mikhail Vasilyevich Lomonosov [1] và Ivan Shuvalov [2],,,,,42,23 tháng 1 năm 1755 ; 270 năm trước ( 1755-01-23 ),,,,,,,,,,,Đại học Đế quốc Moskva,,214 m (702 ft) [ 2 ],,,,,,,,,,,,,,,"Moskva; ,; Nga; 55°42′14″B; 37°31′43″Đ; ﻿ / ﻿; 55,7039°B 37,5286°Đ; ﻿ /; 55.7039; 37.5286",,,msu .ru /en /,,,,,,,
707,Đại học Quốc phòng Trung Quốc,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_ph%C3%B2ng_Trung_Qu%E1%BB%91c,,,,,,,,,,,,,Zhōngguó Rénmín Jiěfàngjūn Guófáng Dàxué,,,,,,,,,,,,,,,,,中国人民解放军国防大学,,,,,,,,,,,,,,,,,,团结、紧张、严肃、活泼,"Togetherness, Alertness, Seriousness, Liveliness",,,,,,Quân Giải phóng Nhân dân Trung Quốc,,,,Học viện quân sự,,,,,,,,,,,,,,,,,,Phiên âm Tiếng Hán tiêu chuẩn Bính âm Hán ngữ Zhōngguó Rénmín Jiěfàngjūn Guófáng Dàxué,,,,,Chung Thiệu Quân ( chính ủy ),中國人民解放軍國防大學,,,,,,,,,,,,,,,,,,Đặng Tiểu Bình,,,,,,1927; ; 98 năm trước; (; 1927; ); (tiền thân); 1985; ; 40 năm trước; (; 1985; ); (hiện tại),,,,,,,,,,,Đại học Quân sự Chính trị chống Nhật Nhân dân Trung Quốc,,,,,,,,,,,,,,,Tiêu Thiên Lượng,,"Bắc Kinh , Trung Quốc",,,www .cdsndu .org,,,,,,,
708,Đại học Oxford,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lord Chris Patten,,,,,,,,,,,,Dominus illuminatio mea; (; Latinh; ); Chúa là ánh sáng của tôi; [; 1; ],,,,,,,,,,Công lập,,,,Xanh Oxford [ 6 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.850 [ 5 ],11.772 [ 5 ],,,,22.116 [ 5 ],,,,,"Không rõ, giảng dạy từ cuối thế kỉ 11 (1096) [ 2 ]",,,,,,,,,"3,772 tỉ bảng Anh (kể cả các trường thành viên) [ 3 ] [ 4 ]",,,,,,,,,,,,,,,,,,,,,,ox.ac.uk,,,,,,,
712,Đại học Quốc gia Seoul,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_gia_Seoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,264 (2019) [ 3 ] [ 4 ]",,,,,,,,,,,,,,,,,"Đô thị, 4.2 km² (1037 mẫu Anh); 7.0 km² (1,729 mẫu Anh), bao gồm Thụ mộc viên và các khuôn viên khác",,VERITAS LUX MEA (Latinh),The truth is my light,,,,,"Cò , Zelkova serrata [ 8 ]","AEARU , APRU , BESETOHA , ARN, APSIA , AALAU , Washington University in St. Louis McDonnell International Scholars Academy [ 7 ]",,,,Đại học Quốc gia,,,Xanh SNU; Màu be SNU; Xám SNU; Vàng SNU; Bạc SNU; [; 6; ],,,"3,663 [ 3 ]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,784 (2019) [ 3 ]",,,"12,403 [ 3 ] [ 5 ]","16,662 [ 3 ]",,,,,,,,,15 tháng 10 năm 1946 ; 79 năm trước ( 1946-10-15 ),,,,,,,,,,,,,,,,,,,,,,,,,,Ryu Honglim [ 2 ],,,,,www.snu.ac.kr,,,,"Gwanak Campus; : 1 Gwanak-ro,; Gwanak-gu; ,; Seoul; (; Sillim-dong; ); Yeongeon Campus; : 103 Daehak-ro,; Jongno-gu; ,; Seoul; (; Yeongeon-dong; ); Siheung Campus; : 173 Seoul Daehak -ro,; Siheung-si; ,; Gyeonggi-do; (Baegot-dong); Pyeongchang Campus; : 1447 Pyeongchang-daero, Daehwa-myeon,; Pyeongchang-gun; ,; Gangwon-do; (Sin-ri); 37°27′36″B; 126°57′9″Đ; ﻿ / ﻿; 37,46°B 126,9525°Đ; ﻿ /; 37.46000; 126.95250; ﻿ (; Seoul National University; )",,,
715,Đại học RomaLa Sapienza,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Roma_La_Sapienza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Eugenio Gaudio,,,,,,,,,,Nội thành,,Il futuro è passato qui; (Tương lai đã qua đây),,,,,,,,,,Đại học công lập,,,,[ 2 ],,,,,,,,,"8,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,564 [ 1 ]",,,,,1303,,"European Spatial Development Planning , Partnership of a European Group of Aeronautics and Space Universities , CINECA , Santander Network , Institutional Network of the Universities from the Capitals of Europe , Mediterranean Universities Union .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,uniroma1.it,,,,,,,
719,Đại học Ritsumeikan,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Ritsumeikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,367 [ 1 ]",,,,,,,,,,,,,,,,,"Kinugasa & Suzaku ( Kyoto ), Biwako-Kusatsu ( Kusatsu, Shiga ), OIC ( Ibaraki, Osaka )",,Beyond Borders,,,,,,Panthera pardus,"APSIA , INU , Global 30 , Kansai Big 6",,,,Đại học tư thục,,,Crimson and White,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,194 (International)","3,228 [ 1 ]","32,600 [ 1 ]",,,,,,,,,1900 (chartered 1922),,,,Ritsumeikan Panthers,,,,,,,Kyoto Hosei School,,,,,,,,,,,,,,,Yoshida Mikio,,"Kyoto; (Kyoto),; Kusatsu; (Shiga),; Ibaraki; (Osaka); ,; Nhật Bản; 35°01′57″B; 135°43′27″Đ; ﻿ / ﻿; 35,032579°B 135,724041°Đ; ﻿ /; 35.032579; 135.724041",,,[2] (Tiếng Anh),,,,,,,
720,Đại học Roma Sapienza,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Sapienza_c%E1%BB%A7a_Rome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,Đại học Roma Sapienza,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Roma_Sapienza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonella Polimeni,,,,,,,,,,Đô thị,,Il futuro è passato qui,The future has passed through here,,,,,,,,CUS Roma,,Đại học nghiên cứu công lập,,,Pompeian red & gold [ 5 ] [ 6 ],,,"18,793 [ 4 ]",,,,,,,"8,000",,,,,,,,,,,,,,,,,,,,,,"112,564 [ 3 ]",,,"26,212 [ 4 ]","63,957 [ 4 ]",,,,,,,,,1303 ; 722 năm trước ( 1303 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roma , Ý",,,www .uniroma1 .it /en,,,,,,,
729,Đại học St. Andrews,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_St_Andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,Đại học Seikei,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Seikei,,,,,,,,,,,,,,,,,,,Yoichi Kamejima,,,,,,,,,,,,,,,,,,,,,,,,,,,Thành thị,,,,,,,,,,,,Tư thục,,,,Xanh Phổ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thành lập 1906,; Điều lệ 1949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seikei University; (Tiếng Anh); Seikei University; (Tiếng Nhật),,,,,,,
733,Đại học Sogang,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Sogang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374 (toàn thời gian); 607 (phụ tá),,,,,,,Lee Jong-wook,,,,,,,,,,Thành thị,,Obedire Veritati; (; Latin; ); 진리에 순종하라; (; Tiếng Hàn; ); (Tuân theo sự thật.),,,,,,Albatross,,,,Tư thục,,,,Đỏ thắm,,,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,3.581,11.516,,,,15.097,,,,,1960,,ACUCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wwwe.sogang.ac.kr/,,,,,,,
734,Đại học Simon Fraser,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Simon_Fraser,,,,,Simon Fraser Clan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brandt C. Louie , OBC",,,,,,,,,"Urban , 1.7 km² maintained, plus 3.3 km² of SFU community",,"Nous sommes prêts; (; Tiếng Pháp; ); ""We are ready""",,,,,,McFogg the Dog,,,,Công lập,,,,Blue & Red,,,,,,,,,,,,,,,,,,Dr. Jonathan Driver,,,,,,,,,,,,,Downtown Vancouver và Surrey,,,,"5,507","29,697",,,,"35,204 [ 2 ]",,,,,1965,,"NCAA Division II , AUCC , CARL , IAU , ACU , CIS , CUSID , CWUAA , CBIE , CUP .",,,,,,,$209 million [ 1 ],,,,,,,,,,,,,,,,,,,,,,www.sfu.ca,,,,,,,
736,Đại học Stockholm,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban,,,,,,,,,,,,công lập,,,,,,,"1,800",,,,,,"5,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,200 ( FTE , 2009) [ 1 ]",,,,,1878,,EUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.su.se/english,,,,,,,
739,Đại học Sư phạm Hoa Trung,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_S%C6%B0_ph%E1%BA%A1m_Hoa_Trung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Đại học Srinakharinwirot,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Srinakharinwirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khuôn viên Prasarnmit; 13°44′44″B; 100°33′53″Đ; ﻿ / ﻿; 13,745557°B 100,56481°Đ; ﻿ /; 13.745557; 100.564810; Khuôn viên Ongkharak; 14°06′27″B; 100°58′55″Đ; ﻿ / ﻿; 14,107418°B 100,98208°Đ; ﻿ /; 14.107418; 100.982080",,Sikkhā Viruḷhi Sampattā; (; Pali; ); การศึกษาคือความเจริญงอกงาม (; Thái; ),Education is Growth,,,,,,ASAIHL,,,,Công lập,,,"Xám , đỏ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.000,,,,,,,,,,,,,29 tháng 6 năm 1974 ( 1974-06-29 ),,,,,,,,,,,Higher Teacher Training School; College of Education,,,,,,,,,,,,,,,Somchai Santiwattanakul,,"Băng Cốc , Thái Lan",,,www .swu .ac .th,,,,,,,
741,Đại học Sydney,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,G.S. Gavin Brown,,,,,,,,,,"Professor Marie Bashir, Lady Shehadie AC CVO [ 2 ]",,,,,,,,,"Khu phố , Công viên",,"Sidere mens eadem mutato; (; Latin; :""Tinh tú thay đổi, [nhưng] trí óc giữ nguyên"")",,,,,,,,,,Công lập,,,,,,,,,,,,,2.451 (giáo dục),,,,,,,,,,,,,,,,,,,,,,,,,,14.609 (năm 2005),31.357 (năm 2005),,,,,,,,,1850,,"Nhóm 8 Đại học , APRU , ASAIHL",,,,,,,3.115 tỉ Đô la Úc [ 1 ],,,,,,,,,"33°53′16″N 151°11′14″Đ ﻿ / ﻿ 33,88778°N 151,18722°Đ ﻿ / -33.88778; 151.18722",,,,,,,,,,,,,www.usyd.edu.au,,,,,,,
742,Đại học Stanford,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford,,,,,Cardinal,,,,,,,,,,,,,,,,,,,,,,,,2.219 [ 5 ],,,,,,,,,,,,Quarter,,,,,"Suburban , 8.180 mẫu Anh (12,8 dặm vuông Anh; 33,1 km 2 ) [ 5 ]",,tiếng Đức : Die Luft der Freiheit weht [ 1 ],Ngọn gió của tự do thổi qua (The wind of freedom blows) [ 1 ],,,,,Không [ 9 ],,,NCAA Division I FBS; Pac-12; (primary); IRA; PCCSC; MPSF,,Đại học nghiên cứu đại học tư thục tư thục,,,Đỏ thắm và trắng; [; 8; ],,,,,,,,,,12.508 [ 6 ] excluding SHC,,,,,,,,Persis Drell,,,,,,,,,,,,,,16.520,,,9.437 [ 5 ],7.083 [ 5 ],,,Leland và Jane Stanford,,,,,,1891 ( 1891 ) [ 2 ] [ 3 ],,,,,,,,,"26,5 tỷ USD (2018) [ 4 ]",,,,,,,,,,,,,,,,,Marc Tessier-Lavigne,,"Stanford; ,; California; ,; Hoa Kỳ",,,www .stanford .edu,,,,,,,
743,Đại học Strasbourg,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Strasbourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alain Beretz,,,,,,,,,,,,,,512 triệu Euro (2015) [ 1 ],,,,,,,,công lập,,,,,,,"2,657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.053,,,,,1538,,"LERU , Utrecht Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.unistra.fr,,,,,,,
744,Đại học Sư phạm Hoa Đông,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_S%C6%B0_ph%E1%BA%A1m_Hoa_%C4%90%C3%B4ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Đại học công lập,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.ecnu.edu.cn,,,,,,,
745,Đại học Tartu,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Tartu,,,,,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Volli Kalm,,,,,,,,,,Urban,,,,,,,,,,,,Công lập,,,,"xanh da trời, trắng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.100 (2008),,,,,1632 (đóng cửa 1710–1802),,"CBUR,; EUA; ,; Nhóm Coimbra; ,; Mạng lưới Utrecht; ,; Atomium Culture",,,,,,,,,"Academia Gustaviana,; University of Dorpat/Yuryev,; Tartu State University",,,,,,,"58°22′52″B 26°43′13″Đ ﻿ / ﻿ 58,38111°B 26,72028°Đ ﻿ / 58.38111; 26.72028",,,,,,,,,,,,,www.ut.ee,,,,,,,
748,Đại học South Carolina,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_South_Carolina,,,,,Gamecocks,,,,,,,,,,,,,,,,,,,,,,,,"1,604",,,,,,,,,,,,,,,,,"Thành thị , 359 mẫu Anh (145 ha)",,Emollit mores nec sinit esse feros ( Latin ),Learning humanizes character and does not permit it to be cruel,,,,,gà trống,,Sea-grant,NCAA Division I – SEC,,Đại học nghiên cứu công lập,,,Đỏ; Granat; và Đen; [; 4; ],,,,,,,,,,,,,,,,,,William F. Tate IV,,,,,,,,,,,,,,"35,364 (Columbia); 52,633 (Toàn hệ thống); [; 3; ]",,,,,,,,,,,,,2 tháng 2 năm 1801 ; 224 năm trước ( 1801-02-02 ),,,,,,,,,"788,3 triệu USD (2019) [ 2 ]",,Cao đẳng South Carolina (1801–1865; 1882–1887; 1890–1905) Cao đẳng Cơ khí Nông nghiệp South Carolina (1880–1881) [ 1 ],,,,,,,,Hệ thống trường Đại học tại South Carolina,,,,,,,Robert Caslen,,"Columbia , South Carolina , Hoa Kỳ",,,www .sc .edu,,,,,,,
