src_person_id,dst_person_id,src_person,dst_person,shared_count
96,158,Barney Frank,Charles Joseph Bonaparte,1
96,173,Barney Frank,Charlie Baker,1
96,174,Barney Frank,Christopher A. Sims,1
96,201,Barney Frank,David Halberstam,1
96,202,Barney Frank,Daniel McKee,1
96,205,Barney Frank,David Lloyd Johnston,1
96,206,Barney Frank,Dean Acheson,1
96,292,Barney Frank,Franklin D. Roosevelt,1
96,296,Barney Frank,Frederik X của Đan Mạch,1
96,330,Barney Frank,George W. Bush,1
96,359,Barney Frank,Gro Harlem Brundtland,1
96,378,Barney Frank,Han Duck-soo,1
96,385,Barney Frank,Harry R. Lewis,1
96,396,Barney Frank,Henry Cabot Lodge Jr.,1
96,401,Barney Frank,Henry L. Stimson,1
96,408,Barney Frank,Henry Kissinger,1
96,423,Barney Frank,Hoàng Tuần Tài,1
96,460,Barney Frank,Jack Lew,1
96,478,Barney Frank,James R. Schlesinger,1
96,485,Barney Frank,James Tobin,1
96,489,Barney Frank,Janet Reno,1
96,524,Barney Frank,Jim McGreevey,1
96,526,Barney Frank,Jill Stein,1
96,539,Barney Frank,John Adams,1
96,549,Barney Frank,John F. Kennedy,1
96,553,Barney Frank,John Hancock,1
96,560,Barney Frank,John Roberts,1
96,562,Barney Frank,John Quincy Adams,1
96,595,Barney Frank,Juan Manuel Santos,1
96,648,Barney Frank,Kyriakos Mitsotakis,1
96,660,Barney Frank,Leonard Bernstein,1
96,695,Barney Frank,Lý Hiển Long,1
96,700,Barney Frank,Lý Thừa Vãn,1
96,713,Barney Frank,Lại Thanh Đức,1
96,754,Barney Frank,Michael Bloomberg,1
96,759,Barney Frank,Merton Miller,1
96,760,Barney Frank,Michael Spence,1
96,763,Barney Frank,Michael Froman,1
96,767,Barney Frank,Miguel de la Madrid,1
96,776,Barney Frank,Mike Pompeo,1
96,777,Barney Frank,Michelle Obama,1
96,785,Barney Frank,Mitt Romney,1
96,820,Barney Frank,Neil Gorsuch,1
96,831,Barney Frank,Ned Lamont,1
96,883,Barney Frank,Paul Samuelson,1
96,886,Barney Frank,Pete Buttigieg,1
96,902,Barney Frank,Pierre Trudeau,1
96,912,Barney Frank,Pete Hegseth,1
96,913,Barney Frank,Phil Murphy,1
96,919,Barney Frank,Rafael Mandelman,1
96,920,Barney Frank,Rahul Gandhi,1
96,952,Barney Frank,Robert F. Kennedy,1
96,975,Barney Frank,Robert Solow,1
96,979,Barney Frank,Ron DeSantis,1
96,997,Barney Frank,Samuel Dexter,1
96,1013,Barney Frank,Shankar Dayal Sharma,1
96,1024,Barney Frank,Shimon Peres,1
96,1059,Barney Frank,Tharman Shanmugaratnam,1
96,1068,Barney Frank,Thomas J. Sargent,1
96,1074,Barney Frank,Theodore Roosevelt Jr.,1
96,1080,Barney Frank,Theodore Roosevelt,1
96,1093,Barney Frank,Trương Chí Hiền,1
96,1099,Barney Frank,Tim Kaine,1
96,1140,Barney Frank,Trương Quốc Thanh,1
96,1181,Barney Frank,William Lyon Mackenzie King,1
96,1195,Barney Frank,William Weld,1
96,1210,Barney Frank,Zbigniew Brzezinski,1
96,1213,Barney Frank,Álvaro Uribe,1
96,1215,Barney Frank,Ân Dũng,1
100,112,Ban Ki-moon,Bertil Ohlin,1
100,133,Ban Ki-moon,Benjamin Netanyahu,1
100,139,Ban Ki-moon,Brett Giroir,1
100,158,Ban Ki-moon,Charles Joseph Bonaparte,1
100,173,Ban Ki-moon,Charlie Baker,1
100,174,Ban Ki-moon,Christopher A. Sims,1
100,201,Ban Ki-moon,David Halberstam,1
100,202,Ban Ki-moon,Daniel McKee,1
100,205,Ban Ki-moon,David Lloyd Johnston,1
100,206,Ban Ki-moon,Dean Acheson,1
100,292,Ban Ki-moon,Franklin D. Roosevelt,1
100,296,Ban Ki-moon,Frederik X của Đan Mạch,1
100,330,Ban Ki-moon,George W. Bush,1
100,359,Ban Ki-moon,Gro Harlem Brundtland,1
100,378,Ban Ki-moon,Han Duck-soo,1
100,385,Ban Ki-moon,Harry R. Lewis,1
100,396,Ban Ki-moon,Henry Cabot Lodge Jr.,1
100,401,Ban Ki-moon,Henry L. Stimson,1
100,408,Ban Ki-moon,Henry Kissinger,1
100,423,Ban Ki-moon,Hoàng Tuần Tài,1
100,460,Ban Ki-moon,Jack Lew,1
100,478,Ban Ki-moon,James R. Schlesinger,1
100,485,Ban Ki-moon,James Tobin,1
100,489,Ban Ki-moon,Janet Reno,1
100,524,Ban Ki-moon,Jim McGreevey,1
100,526,Ban Ki-moon,Jill Stein,1
100,539,Ban Ki-moon,John Adams,1
100,549,Ban Ki-moon,John F. Kennedy,1
100,553,Ban Ki-moon,John Hancock,1
100,560,Ban Ki-moon,John Roberts,1
100,562,Ban Ki-moon,John Quincy Adams,1
100,595,Ban Ki-moon,Juan Manuel Santos,1
100,648,Ban Ki-moon,Kyriakos Mitsotakis,1
100,660,Ban Ki-moon,Leonard Bernstein,1
100,695,Ban Ki-moon,Lý Hiển Long,1
100,700,Ban Ki-moon,Lý Thừa Vãn,1
100,713,Ban Ki-moon,Lại Thanh Đức,1
100,754,Ban Ki-moon,Michael Bloomberg,1
100,759,Ban Ki-moon,Merton Miller,1
100,760,Ban Ki-moon,Michael Spence,1
100,763,Ban Ki-moon,Michael Froman,1
100,767,Ban Ki-moon,Miguel de la Madrid,1
100,776,Ban Ki-moon,Mike Pompeo,1
100,777,Ban Ki-moon,Michelle Obama,1
100,785,Ban Ki-moon,Mitt Romney,1
100,820,Ban Ki-moon,Neil Gorsuch,1
100,831,Ban Ki-moon,Ned Lamont,1
100,883,Ban Ki-moon,Paul Samuelson,1
100,886,Ban Ki-moon,Pete Buttigieg,1
100,902,Ban Ki-moon,Pierre Trudeau,1
100,912,Ban Ki-moon,Pete Hegseth,1
100,913,Ban Ki-moon,Phil Murphy,1
100,919,Ban Ki-moon,Rafael Mandelman,1
100,920,Ban Ki-moon,Rahul Gandhi,1
100,952,Ban Ki-moon,Robert F. Kennedy,1
100,975,Ban Ki-moon,Robert Solow,1
100,979,Ban Ki-moon,Ron DeSantis,1
100,997,Ban Ki-moon,Samuel Dexter,1
100,1013,Ban Ki-moon,Shankar Dayal Sharma,1
100,1024,Ban Ki-moon,Shimon Peres,1
100,1059,Ban Ki-moon,Tharman Shanmugaratnam,1
100,1068,Ban Ki-moon,Thomas J. Sargent,1
100,1074,Ban Ki-moon,Theodore Roosevelt Jr.,1
100,1080,Ban Ki-moon,Theodore Roosevelt,1
100,1093,Ban Ki-moon,Trương Chí Hiền,1
100,1099,Ban Ki-moon,Tim Kaine,1
100,1140,Ban Ki-moon,Trương Quốc Thanh,1
100,1181,Ban Ki-moon,William Lyon Mackenzie King,1
100,1195,Ban Ki-moon,William Weld,1
100,1210,Ban Ki-moon,Zbigniew Brzezinski,1
100,1213,Ban Ki-moon,Álvaro Uribe,1
100,1215,Ban Ki-moon,Ân Dũng,1
133,112,Benjamin Netanyahu,Bertil Ohlin,1
112,139,Bertil Ohlin,Brett Giroir,1
112,158,Bertil Ohlin,Charles Joseph Bonaparte,1
112,173,Bertil Ohlin,Charlie Baker,1
112,174,Bertil Ohlin,Christopher A. Sims,1
112,201,Bertil Ohlin,David Halberstam,1
112,202,Bertil Ohlin,Daniel McKee,1
112,205,Bertil Ohlin,David Lloyd Johnston,1
112,206,Bertil Ohlin,Dean Acheson,1
112,292,Bertil Ohlin,Franklin D. Roosevelt,1
112,296,Bertil Ohlin,Frederik X của Đan Mạch,1
112,330,Bertil Ohlin,George W. Bush,1
112,359,Bertil Ohlin,Gro Harlem Brundtland,1
112,378,Bertil Ohlin,Han Duck-soo,1
112,385,Bertil Ohlin,Harry R. Lewis,1
112,396,Bertil Ohlin,Henry Cabot Lodge Jr.,1
112,401,Bertil Ohlin,Henry L. Stimson,1
112,408,Bertil Ohlin,Henry Kissinger,1
112,423,Bertil Ohlin,Hoàng Tuần Tài,1
112,460,Bertil Ohlin,Jack Lew,1
112,478,Bertil Ohlin,James R. Schlesinger,1
112,485,Bertil Ohlin,James Tobin,1
112,489,Bertil Ohlin,Janet Reno,1
112,524,Bertil Ohlin,Jim McGreevey,1
112,526,Bertil Ohlin,Jill Stein,1
112,539,Bertil Ohlin,John Adams,1
112,549,Bertil Ohlin,John F. Kennedy,1
112,553,Bertil Ohlin,John Hancock,1
112,560,Bertil Ohlin,John Roberts,1
112,562,Bertil Ohlin,John Quincy Adams,1
112,595,Bertil Ohlin,Juan Manuel Santos,1
112,648,Bertil Ohlin,Kyriakos Mitsotakis,1
112,660,Bertil Ohlin,Leonard Bernstein,1
112,695,Bertil Ohlin,Lý Hiển Long,1
112,700,Bertil Ohlin,Lý Thừa Vãn,1
112,713,Bertil Ohlin,Lại Thanh Đức,1
112,754,Bertil Ohlin,Michael Bloomberg,1
112,759,Bertil Ohlin,Merton Miller,1
112,760,Bertil Ohlin,Michael Spence,1
112,763,Bertil Ohlin,Michael Froman,1
112,767,Bertil Ohlin,Miguel de la Madrid,1
112,776,Bertil Ohlin,Mike Pompeo,1
112,777,Bertil Ohlin,Michelle Obama,1
112,785,Bertil Ohlin,Mitt Romney,1
112,820,Bertil Ohlin,Neil Gorsuch,1
112,831,Bertil Ohlin,Ned Lamont,1
112,883,Bertil Ohlin,Paul Samuelson,1
112,886,Bertil Ohlin,Pete Buttigieg,1
112,902,Bertil Ohlin,Pierre Trudeau,1
112,912,Bertil Ohlin,Pete Hegseth,1
112,913,Bertil Ohlin,Phil Murphy,1
112,919,Bertil Ohlin,Rafael Mandelman,1
112,920,Bertil Ohlin,Rahul Gandhi,1
112,952,Bertil Ohlin,Robert F. Kennedy,1
112,975,Bertil Ohlin,Robert Solow,1
112,979,Bertil Ohlin,Ron DeSantis,1
112,997,Bertil Ohlin,Samuel Dexter,1
112,1013,Bertil Ohlin,Shankar Dayal Sharma,1
112,1024,Bertil Ohlin,Shimon Peres,1
112,1059,Bertil Ohlin,Tharman Shanmugaratnam,1
112,1068,Bertil Ohlin,Thomas J. Sargent,1
112,1074,Bertil Ohlin,Theodore Roosevelt Jr.,1
112,1080,Bertil Ohlin,Theodore Roosevelt,1
112,1093,Bertil Ohlin,Trương Chí Hiền,1
112,1099,Bertil Ohlin,Tim Kaine,1
112,1140,Bertil Ohlin,Trương Quốc Thanh,1
112,1181,Bertil Ohlin,William Lyon Mackenzie King,1
112,1195,Bertil Ohlin,William Weld,1
112,1210,Bertil Ohlin,Zbigniew Brzezinski,1
112,1213,Bertil Ohlin,Álvaro Uribe,1
112,1215,Bertil Ohlin,Ân Dũng,1
133,139,Benjamin Netanyahu,Brett Giroir,1
133,158,Benjamin Netanyahu,Charles Joseph Bonaparte,1
133,173,Benjamin Netanyahu,Charlie Baker,1
133,174,Benjamin Netanyahu,Christopher A. Sims,1
133,201,Benjamin Netanyahu,David Halberstam,1
133,202,Benjamin Netanyahu,Daniel McKee,1
133,205,Benjamin Netanyahu,David Lloyd Johnston,1
133,206,Benjamin Netanyahu,Dean Acheson,1
133,292,Benjamin Netanyahu,Franklin D. Roosevelt,1
133,296,Benjamin Netanyahu,Frederik X của Đan Mạch,1
133,330,Benjamin Netanyahu,George W. Bush,1
133,359,Benjamin Netanyahu,Gro Harlem Brundtland,1
133,378,Benjamin Netanyahu,Han Duck-soo,1
133,385,Benjamin Netanyahu,Harry R. Lewis,1
133,396,Benjamin Netanyahu,Henry Cabot Lodge Jr.,1
133,401,Benjamin Netanyahu,Henry L. Stimson,1
133,408,Benjamin Netanyahu,Henry Kissinger,1
133,423,Benjamin Netanyahu,Hoàng Tuần Tài,1
133,460,Benjamin Netanyahu,Jack Lew,1
133,478,Benjamin Netanyahu,James R. Schlesinger,1
133,485,Benjamin Netanyahu,James Tobin,1
133,489,Benjamin Netanyahu,Janet Reno,1
133,524,Benjamin Netanyahu,Jim McGreevey,1
133,526,Benjamin Netanyahu,Jill Stein,1
133,539,Benjamin Netanyahu,John Adams,1
133,549,Benjamin Netanyahu,John F. Kennedy,1
133,553,Benjamin Netanyahu,John Hancock,1
133,560,Benjamin Netanyahu,John Roberts,1
133,562,Benjamin Netanyahu,John Quincy Adams,1
133,595,Benjamin Netanyahu,Juan Manuel Santos,1
133,648,Benjamin Netanyahu,Kyriakos Mitsotakis,1
133,660,Benjamin Netanyahu,Leonard Bernstein,1
133,695,Benjamin Netanyahu,Lý Hiển Long,1
133,700,Benjamin Netanyahu,Lý Thừa Vãn,1
133,713,Benjamin Netanyahu,Lại Thanh Đức,1
133,754,Benjamin Netanyahu,Michael Bloomberg,1
133,759,Benjamin Netanyahu,Merton Miller,1
133,760,Benjamin Netanyahu,Michael Spence,1
133,763,Benjamin Netanyahu,Michael Froman,1
133,767,Benjamin Netanyahu,Miguel de la Madrid,1
133,776,Benjamin Netanyahu,Mike Pompeo,1
133,777,Benjamin Netanyahu,Michelle Obama,1
133,785,Benjamin Netanyahu,Mitt Romney,1
133,820,Benjamin Netanyahu,Neil Gorsuch,1
133,831,Benjamin Netanyahu,Ned Lamont,1
133,883,Benjamin Netanyahu,Paul Samuelson,1
133,886,Benjamin Netanyahu,Pete Buttigieg,1
133,902,Benjamin Netanyahu,Pierre Trudeau,1
133,912,Benjamin Netanyahu,Pete Hegseth,1
133,913,Benjamin Netanyahu,Phil Murphy,1
133,919,Benjamin Netanyahu,Rafael Mandelman,1
133,920,Benjamin Netanyahu,Rahul Gandhi,1
133,952,Benjamin Netanyahu,Robert F. Kennedy,1
133,975,Benjamin Netanyahu,Robert Solow,1
133,979,Benjamin Netanyahu,Ron DeSantis,1
133,997,Benjamin Netanyahu,Samuel Dexter,1
133,1013,Benjamin Netanyahu,Shankar Dayal Sharma,1
133,1024,Benjamin Netanyahu,Shimon Peres,1
133,1059,Benjamin Netanyahu,Tharman Shanmugaratnam,1
133,1068,Benjamin Netanyahu,Thomas J. Sargent,1
133,1074,Benjamin Netanyahu,Theodore Roosevelt Jr.,1
133,1080,Benjamin Netanyahu,Theodore Roosevelt,1
133,1093,Benjamin Netanyahu,Trương Chí Hiền,1
133,1099,Benjamin Netanyahu,Tim Kaine,1
133,1140,Benjamin Netanyahu,Trương Quốc Thanh,1
133,1181,Benjamin Netanyahu,William Lyon Mackenzie King,1
133,1195,Benjamin Netanyahu,William Weld,1
133,1210,Benjamin Netanyahu,Zbigniew Brzezinski,1
133,1213,Benjamin Netanyahu,Álvaro Uribe,1
133,1215,Benjamin Netanyahu,Ân Dũng,1
139,158,Brett Giroir,Charles Joseph Bonaparte,1
139,173,Brett Giroir,Charlie Baker,1
139,174,Brett Giroir,Christopher A. Sims,1
139,201,Brett Giroir,David Halberstam,1
139,202,Brett Giroir,Daniel McKee,1
139,205,Brett Giroir,David Lloyd Johnston,1
139,206,Brett Giroir,Dean Acheson,1
139,292,Brett Giroir,Franklin D. Roosevelt,1
139,296,Brett Giroir,Frederik X của Đan Mạch,1
139,330,Brett Giroir,George W. Bush,1
139,359,Brett Giroir,Gro Harlem Brundtland,1
139,378,Brett Giroir,Han Duck-soo,1
139,385,Brett Giroir,Harry R. Lewis,1
139,396,Brett Giroir,Henry Cabot Lodge Jr.,1
139,401,Brett Giroir,Henry L. Stimson,1
139,408,Brett Giroir,Henry Kissinger,1
139,423,Brett Giroir,Hoàng Tuần Tài,1
139,460,Brett Giroir,Jack Lew,1
139,478,Brett Giroir,James R. Schlesinger,1
139,485,Brett Giroir,James Tobin,1
139,489,Brett Giroir,Janet Reno,1
139,524,Brett Giroir,Jim McGreevey,1
139,526,Brett Giroir,Jill Stein,1
139,539,Brett Giroir,John Adams,1
139,549,Brett Giroir,John F. Kennedy,1
139,553,Brett Giroir,John Hancock,1
139,560,Brett Giroir,John Roberts,1
139,562,Brett Giroir,John Quincy Adams,1
139,595,Brett Giroir,Juan Manuel Santos,1
139,648,Brett Giroir,Kyriakos Mitsotakis,1
139,660,Brett Giroir,Leonard Bernstein,1
139,695,Brett Giroir,Lý Hiển Long,1
139,700,Brett Giroir,Lý Thừa Vãn,1
139,713,Brett Giroir,Lại Thanh Đức,1
139,754,Brett Giroir,Michael Bloomberg,1
139,759,Brett Giroir,Merton Miller,1
139,760,Brett Giroir,Michael Spence,1
139,763,Brett Giroir,Michael Froman,1
139,767,Brett Giroir,Miguel de la Madrid,1
139,776,Brett Giroir,Mike Pompeo,1
139,777,Brett Giroir,Michelle Obama,1
139,785,Brett Giroir,Mitt Romney,1
139,820,Brett Giroir,Neil Gorsuch,1
139,831,Brett Giroir,Ned Lamont,1
139,883,Brett Giroir,Paul Samuelson,1
139,886,Brett Giroir,Pete Buttigieg,1
139,902,Brett Giroir,Pierre Trudeau,1
139,912,Brett Giroir,Pete Hegseth,1
139,913,Brett Giroir,Phil Murphy,1
139,919,Brett Giroir,Rafael Mandelman,1
139,920,Brett Giroir,Rahul Gandhi,1
139,952,Brett Giroir,Robert F. Kennedy,1
139,975,Brett Giroir,Robert Solow,1
139,979,Brett Giroir,Ron DeSantis,1
139,997,Brett Giroir,Samuel Dexter,1
139,1013,Brett Giroir,Shankar Dayal Sharma,1
139,1024,Brett Giroir,Shimon Peres,1
139,1059,Brett Giroir,Tharman Shanmugaratnam,1
139,1068,Brett Giroir,Thomas J. Sargent,1
139,1074,Brett Giroir,Theodore Roosevelt Jr.,1
139,1080,Brett Giroir,Theodore Roosevelt,1
139,1093,Brett Giroir,Trương Chí Hiền,1
139,1099,Brett Giroir,Tim Kaine,1
139,1140,Brett Giroir,Trương Quốc Thanh,1
139,1181,Brett Giroir,William Lyon Mackenzie King,1
139,1195,Brett Giroir,William Weld,1
139,1210,Brett Giroir,Zbigniew Brzezinski,1
139,1213,Brett Giroir,Álvaro Uribe,1
139,1215,Brett Giroir,Ân Dũng,1
158,173,Charles Joseph Bonaparte,Charlie Baker,1
158,174,Charles Joseph Bonaparte,Christopher A. Sims,1
158,201,Charles Joseph Bonaparte,David Halberstam,1
158,202,Charles Joseph Bonaparte,Daniel McKee,1
158,205,Charles Joseph Bonaparte,David Lloyd Johnston,1
158,296,Charles Joseph Bonaparte,Frederik X của Đan Mạch,1
158,330,Charles Joseph Bonaparte,George W. Bush,1
158,359,Charles Joseph Bonaparte,Gro Harlem Brundtland,1
158,378,Charles Joseph Bonaparte,Han Duck-soo,1
158,385,Charles Joseph Bonaparte,Harry R. Lewis,1
158,396,Charles Joseph Bonaparte,Henry Cabot Lodge Jr.,1
158,423,Charles Joseph Bonaparte,Hoàng Tuần Tài,1
158,460,Charles Joseph Bonaparte,Jack Lew,1
158,478,Charles Joseph Bonaparte,James R. Schlesinger,1
158,485,Charles Joseph Bonaparte,James Tobin,1
158,489,Charles Joseph Bonaparte,Janet Reno,1
158,524,Charles Joseph Bonaparte,Jim McGreevey,1
158,526,Charles Joseph Bonaparte,Jill Stein,1
158,539,Charles Joseph Bonaparte,John Adams,1
158,549,Charles Joseph Bonaparte,John F. Kennedy,1
158,553,Charles Joseph Bonaparte,John Hancock,1
158,560,Charles Joseph Bonaparte,John Roberts,1
158,562,Charles Joseph Bonaparte,John Quincy Adams,1
158,595,Charles Joseph Bonaparte,Juan Manuel Santos,1
158,648,Charles Joseph Bonaparte,Kyriakos Mitsotakis,1
158,660,Charles Joseph Bonaparte,Leonard Bernstein,1
158,695,Charles Joseph Bonaparte,Lý Hiển Long,1
158,700,Charles Joseph Bonaparte,Lý Thừa Vãn,1
158,713,Charles Joseph Bonaparte,Lại Thanh Đức,1
158,754,Charles Joseph Bonaparte,Michael Bloomberg,1
158,759,Charles Joseph Bonaparte,Merton Miller,1
158,760,Charles Joseph Bonaparte,Michael Spence,1
158,763,Charles Joseph Bonaparte,Michael Froman,1
158,767,Charles Joseph Bonaparte,Miguel de la Madrid,1
158,776,Charles Joseph Bonaparte,Mike Pompeo,1
158,777,Charles Joseph Bonaparte,Michelle Obama,1
158,785,Charles Joseph Bonaparte,Mitt Romney,1
158,820,Charles Joseph Bonaparte,Neil Gorsuch,1
158,831,Charles Joseph Bonaparte,Ned Lamont,1
158,883,Charles Joseph Bonaparte,Paul Samuelson,1
158,886,Charles Joseph Bonaparte,Pete Buttigieg,1
158,902,Charles Joseph Bonaparte,Pierre Trudeau,1
158,913,Charles Joseph Bonaparte,Phil Murphy,1
158,919,Charles Joseph Bonaparte,Rafael Mandelman,1
158,920,Charles Joseph Bonaparte,Rahul Gandhi,1
158,952,Charles Joseph Bonaparte,Robert F. Kennedy,1
158,975,Charles Joseph Bonaparte,Robert Solow,1
158,997,Charles Joseph Bonaparte,Samuel Dexter,1
158,1013,Charles Joseph Bonaparte,Shankar Dayal Sharma,1
158,1024,Charles Joseph Bonaparte,Shimon Peres,1
158,1059,Charles Joseph Bonaparte,Tharman Shanmugaratnam,1
158,1068,Charles Joseph Bonaparte,Thomas J. Sargent,1
158,1074,Charles Joseph Bonaparte,Theodore Roosevelt Jr.,1
158,1080,Charles Joseph Bonaparte,Theodore Roosevelt,1
158,1093,Charles Joseph Bonaparte,Trương Chí Hiền,1
158,1099,Charles Joseph Bonaparte,Tim Kaine,1
158,1140,Charles Joseph Bonaparte,Trương Quốc Thanh,1
158,1181,Charles Joseph Bonaparte,William Lyon Mackenzie King,1
158,1195,Charles Joseph Bonaparte,William Weld,1
158,1210,Charles Joseph Bonaparte,Zbigniew Brzezinski,1
158,1213,Charles Joseph Bonaparte,Álvaro Uribe,1
158,1215,Charles Joseph Bonaparte,Ân Dũng,1
173,174,Charlie Baker,Christopher A. Sims,1
173,201,Charlie Baker,David Halberstam,1
173,202,Charlie Baker,Daniel McKee,1
173,205,Charlie Baker,David Lloyd Johnston,1
173,206,Charlie Baker,Dean Acheson,1
173,292,Charlie Baker,Franklin D. Roosevelt,1
173,296,Charlie Baker,Frederik X của Đan Mạch,1
173,330,Charlie Baker,George W. Bush,1
173,359,Charlie Baker,Gro Harlem Brundtland,1
173,378,Charlie Baker,Han Duck-soo,1
173,385,Charlie Baker,Harry R. Lewis,1
173,396,Charlie Baker,Henry Cabot Lodge Jr.,1
173,401,Charlie Baker,Henry L. Stimson,1
173,408,Charlie Baker,Henry Kissinger,1
173,423,Charlie Baker,Hoàng Tuần Tài,1
173,460,Charlie Baker,Jack Lew,1
173,478,Charlie Baker,James R. Schlesinger,1
173,485,Charlie Baker,James Tobin,1
173,489,Charlie Baker,Janet Reno,1
173,524,Charlie Baker,Jim McGreevey,1
173,526,Charlie Baker,Jill Stein,1
173,539,Charlie Baker,John Adams,1
173,549,Charlie Baker,John F. Kennedy,1
173,553,Charlie Baker,John Hancock,1
173,560,Charlie Baker,John Roberts,1
173,562,Charlie Baker,John Quincy Adams,1
173,595,Charlie Baker,Juan Manuel Santos,1
173,648,Charlie Baker,Kyriakos Mitsotakis,1
173,660,Charlie Baker,Leonard Bernstein,1
173,695,Charlie Baker,Lý Hiển Long,1
173,700,Charlie Baker,Lý Thừa Vãn,1
173,713,Charlie Baker,Lại Thanh Đức,1
173,754,Charlie Baker,Michael Bloomberg,1
173,759,Charlie Baker,Merton Miller,1
173,760,Charlie Baker,Michael Spence,1
173,763,Charlie Baker,Michael Froman,1
173,767,Charlie Baker,Miguel de la Madrid,1
173,776,Charlie Baker,Mike Pompeo,1
173,777,Charlie Baker,Michelle Obama,1
173,785,Charlie Baker,Mitt Romney,1
173,820,Charlie Baker,Neil Gorsuch,1
173,831,Charlie Baker,Ned Lamont,1
173,883,Charlie Baker,Paul Samuelson,1
173,886,Charlie Baker,Pete Buttigieg,1
173,902,Charlie Baker,Pierre Trudeau,1
173,912,Charlie Baker,Pete Hegseth,1
173,913,Charlie Baker,Phil Murphy,1
173,919,Charlie Baker,Rafael Mandelman,1
173,920,Charlie Baker,Rahul Gandhi,1
173,952,Charlie Baker,Robert F. Kennedy,1
173,975,Charlie Baker,Robert Solow,1
173,979,Charlie Baker,Ron DeSantis,1
173,997,Charlie Baker,Samuel Dexter,1
173,1013,Charlie Baker,Shankar Dayal Sharma,1
173,1024,Charlie Baker,Shimon Peres,1
173,1059,Charlie Baker,Tharman Shanmugaratnam,1
173,1068,Charlie Baker,Thomas J. Sargent,1
173,1074,Charlie Baker,Theodore Roosevelt Jr.,1
173,1080,Charlie Baker,Theodore Roosevelt,1
173,1093,Charlie Baker,Trương Chí Hiền,1
173,1099,Charlie Baker,Tim Kaine,1
173,1140,Charlie Baker,Trương Quốc Thanh,1
173,1181,Charlie Baker,William Lyon Mackenzie King,1
173,1195,Charlie Baker,William Weld,1
173,1210,Charlie Baker,Zbigniew Brzezinski,1
173,1213,Charlie Baker,Álvaro Uribe,1
173,1215,Charlie Baker,Ân Dũng,1
174,201,Christopher A. Sims,David Halberstam,1
174,202,Christopher A. Sims,Daniel McKee,1
174,205,Christopher A. Sims,David Lloyd Johnston,1
174,206,Christopher A. Sims,Dean Acheson,1
174,292,Christopher A. Sims,Franklin D. Roosevelt,1
174,296,Christopher A. Sims,Frederik X của Đan Mạch,1
174,330,Christopher A. Sims,George W. Bush,1
174,359,Christopher A. Sims,Gro Harlem Brundtland,1
174,378,Christopher A. Sims,Han Duck-soo,1
174,385,Christopher A. Sims,Harry R. Lewis,1
174,396,Christopher A. Sims,Henry Cabot Lodge Jr.,1
174,401,Christopher A. Sims,Henry L. Stimson,1
174,408,Christopher A. Sims,Henry Kissinger,1
174,423,Christopher A. Sims,Hoàng Tuần Tài,1
174,460,Christopher A. Sims,Jack Lew,1
174,478,Christopher A. Sims,James R. Schlesinger,1
174,485,Christopher A. Sims,James Tobin,1
174,489,Christopher A. Sims,Janet Reno,1
174,524,Christopher A. Sims,Jim McGreevey,1
174,526,Christopher A. Sims,Jill Stein,1
174,539,Christopher A. Sims,John Adams,1
174,549,Christopher A. Sims,John F. Kennedy,1
174,553,Christopher A. Sims,John Hancock,1
174,560,Christopher A. Sims,John Roberts,1
174,562,Christopher A. Sims,John Quincy Adams,1
174,595,Christopher A. Sims,Juan Manuel Santos,1
174,648,Christopher A. Sims,Kyriakos Mitsotakis,1
174,660,Christopher A. Sims,Leonard Bernstein,1
174,695,Christopher A. Sims,Lý Hiển Long,1
174,700,Christopher A. Sims,Lý Thừa Vãn,1
174,713,Christopher A. Sims,Lại Thanh Đức,1
174,754,Christopher A. Sims,Michael Bloomberg,1
174,759,Christopher A. Sims,Merton Miller,1
174,760,Christopher A. Sims,Michael Spence,1
174,763,Christopher A. Sims,Michael Froman,1
174,767,Christopher A. Sims,Miguel de la Madrid,1
174,776,Christopher A. Sims,Mike Pompeo,1
174,777,Christopher A. Sims,Michelle Obama,1
